Point Number,RTC,RPM,Inj PW,Duty Cycle,CL Comp,Target AFR,AFR,Air Temp Enr,Coolant Enr,Coolant AFR Offset,Afterstart Enr,Current Learn,CL Status,Learn Status,Fuel Economy,Fuel Flow,MAP RoC,TPS RoC,Tuning Change,Estimated VE,Main Rev Limit,Rev Limit #1,Launch Retard,Ignition Timing,Knock Retard,Knock Level,Spark Pad2,IAC Position,Target Idle Speed,MAP,TPS,MAT,CTS,Baro,Battery,Oil Pressure,Fuel Pressure,Pedal Position,AC Kick,Fan #1,Fan #2,#2 Fuel Pump,AC Shutdown,TCC Lockup,Sensor Warning,Sensor Caution,Base Fuel lb/hr,Base Fuel VE,Base Timing,Base Target AFR,Base Ign Dwell,Vol Comp Ign Dwell,Inj End Angle,ECU Log Trigger,Timing vs Air,Timing vs Cool,Status 1,Status 2,Status 3,Status 4,Status 5,Status 6,Status 7,Status 8,Inj Driver #1 PPH,Inj Driver #2 PPH,Inj Driver #3 PPH,Inj Driver #4 PPH,Inj Driver #5 PPH,Inj Driver #6 PPH,Inj Driver #7 PPH,Inj Driver #8 PPH,Inj Driver #1 PW,Inj Driver #2 PW,Inj Driver #3 PW,Inj Driver #4 PW,Inj Driver #5 PW,Inj Driver #6 PW,Inj Driver #7 PW,Inj Driver #8 PW,Cyl #1 Fuel Cor,Cyl #2 Fuel Cor,Cyl #3 Fuel Cor,Cyl #4 Fuel Cor,Cyl #5 Fuel Cor,Cyl #6 Fuel Cor,Cyl #7 Fuel Cor,Cyl #8 Fuel Cor,Cyl #1 Timing Cor,Cyl #2 Timing Cor,Cyl #3 Timing Cor,Cyl #4 Timing Cor,Cyl #5 Timing Cor,Cyl #6 Timing Cor,Cyl #7 Timing Cor,Cyl #8 Timing Cor,DI Target FP,Boost PSIG,Staging Input #1,Staging Input #2,Staging Output,System Pad2,System Pad3,System Pad4,Boost Gear,Boost,Boost Speed,Boost Time,Target Boost,Trans Brake,Boost Scramble +,Boost Scramble -,Manual Boost Reset,Boost Solenoid Duty,Boost Safety,Boost Master Enbl,Boost Man Shift Inp,Boost Fill Sol DC,Boost Vent Sol DC,N2O Stage 1,GPO 1,N2O Enabled,N2O Input #1,N2O Lean Cutoff,N2O Rich Cutoff,N2O RPM Cutoff,N2O MAP Cutoff,N2O Dry Fuel #1,N2O Tmg Mod #1,N2O Timer #1,N20 Pad1,N20 Pad2,N20 Pad3,N20 Pad4,Gear,Speed,Line Pressure,Input Shaft Speed,Accum Pressure,TCC Duty Cycle,Line Temp,Trans Man US Input,Trans Man DS Input,Trans Auto/Man In,Trans Range Pos,Trans Pad 2,TB TPS #1,TB TPS #2,Pedal TPS #1,Pedal TPS #2,TB Position,Brake Pedal,DBW Pad2,Diag #1,Diag #2,Diag #3,Diag #4,Diag #5,Diag #6,Diag #7,Diag #8,Diag #9,Diag #10,Diag #11,Diag #12,Diag #13,Diag #14,Diag #15,Diag #16,Diag #17,Diag #18,Diag #19,Diag #20,AT Launch Input,AT Manual Reset,AT Gear,,,,,,,,,,,Input #1,Input #2,Input #3,Input #4,Input #5,Input #6,Input #7,Input #8,Input #9,Input #10,Input #11,Input #12,Input #13,Input #14,Input #15,Input #16,Input #17,Input #18,Input #19,Input #20,Output #1,Output #2,Output #3,Output #4,Output #5,Output #6,Output #7,Output #8,Output #9,Output #10,Output #11,Output #12,Output #13,Output #14,Output #15,Output #16,Output #17,Output #18,Output #19,Output #20
276,7.890000,1974.771240,2.604849,3.288471,1.592135,14.668637,14.218038,98.757957,100.000000,0.000000,100.000000,-30.961496,1.000000,1.000000,3.243741,16.970617,0.000000,0.000000,0.000000,59.043476,0.000000,0.000000,0.000000,35.229389,0.000000,0.000000,0.000000,40.000000,700.000000,47.724705,24.045406,132.416092,199.434830,102.776505,14.061256,39.988770,42.438156,16.024797,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.533209,86.661819,35.229389,14.671103,4.500000,4.416391,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.123244,2.123244,2.123244,2.123244,2.123244,2.123244,2.123244,2.123244,2.604434,2.604434,2.604761,2.604761,2.604761,2.604761,2.604761,2.604761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.008400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.008400,0.000000,818.678345,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.924752,25.004395,1223.603394,0.000000,0.000000,181.099777,0.000000,0.000000,0.000000,1.000000,0.000000,3.479635,1.513962,1.519659,0.724681,24.025017,0.000000,0.000000,1000000.000000,0.000000,251.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
277,7.911000,1976.760742,2.600684,3.290595,1.726682,14.671618,14.381395,98.759911,100.000000,0.000000,100.000000,-30.963947,1.000000,1.000000,3.271076,17.030611,0.000000,0.000000,0.000000,59.811600,0.000000,0.000000,0.000000,35.270485,0.000000,0.000000,0.000000,40.000000,700.000000,47.652302,24.052795,132.398239,199.459854,102.790352,14.088963,39.702660,42.418724,16.194185,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.483385,86.654617,35.270485,14.672644,4.500000,4.407706,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.123485,2.123485,2.123485,2.129047,2.129047,2.129047,2.129047,2.129047,2.605688,2.605688,2.605688,2.605688,2.605688,2.605688,2.605688,2.605688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.987227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.987227,0.000000,818.702515,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.005571,24.899651,1234.776245,0.000000,0.000000,181.153748,0.000000,0.000000,0.000000,1.000000,0.000000,3.478907,1.514664,1.521743,0.725920,24.044535,0.000000,0.000000,1000000.000000,0.000000,251.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
278,7.933000,1980.396484,2.592458,3.278107,1.544271,14.673491,14.274985,98.761848,100.000000,0.000000,100.000000,-30.966351,1.000000,1.000000,3.307473,16.917131,0.000000,0.000000,0.000000,59.169266,0.000000,0.000000,0.000000,35.319229,0.000000,0.000000,0.000000,40.000000,700.000000,47.519653,24.065750,132.379974,199.462738,102.795815,14.129215,39.643162,42.415161,16.219040,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.458563,86.653641,35.319229,14.674472,4.500000,4.395149,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.116715,2.116715,2.116715,2.116715,2.116715,2.116715,2.116715,2.116715,2.586990,2.586990,2.584711,2.584711,2.584711,2.584711,2.584711,2.584711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.015725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.015725,0.000000,818.726685,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.094476,24.928165,1245.803223,0.000000,0.000000,181.075378,0.000000,0.000000,0.000000,1.000000,0.000000,3.476157,1.513769,1.522772,0.727528,24.070015,0.000000,0.000000,1000000.000000,0.000000,252.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
279,7.958000,1981.495605,2.592562,3.294458,1.539893,14.677947,14.332895,98.765266,100.000000,0.000000,100.000000,-30.964119,1.000000,1.000000,3.325657,16.969116,0.000000,0.000000,0.000000,59.536930,0.000000,0.000000,0.000000,35.405514,0.000000,0.000000,0.000000,40.000000,700.000000,47.503021,24.080963,132.344543,199.493820,102.796524,14.136792,39.876747,42.430389,16.289646,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.461187,86.677475,35.405514,14.677708,4.500000,4.392793,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.122849,2.122849,2.122849,2.122849,2.125545,2.125545,2.125545,2.125545,2.592427,2.592427,2.592427,2.592427,2.592427,2.592427,2.592427,2.592427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.018936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.018936,0.000000,818.748840,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.177598,24.985981,1255.615723,0.000000,0.000000,181.185852,0.000000,0.000000,0.000000,1.000000,0.000000,3.474734,1.515126,1.523538,0.728946,24.107956,0.000000,0.000000,1000000.000000,0.000000,252.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
280,7.981000,1982.106934,2.606449,3.315987,1.647826,14.680170,14.463165,98.769119,100.000000,0.000000,100.000000,-30.956671,1.000000,1.000000,3.337354,17.112616,0.000000,0.000000,0.000000,59.753700,0.000000,0.000000,0.000000,35.471184,0.000000,0.000000,0.000000,40.000000,700.000000,47.807098,24.139008,132.305511,199.477432,102.796257,14.129949,39.707035,42.439087,16.345348,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.691372,86.807976,35.471184,14.680170,4.500000,4.394921,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.137539,2.137539,2.137539,2.137539,2.137539,2.137539,2.137539,2.137539,2.603328,2.603328,2.600047,2.600047,2.600047,2.600047,2.600047,2.600047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.998889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.998889,0.000000,818.770996,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.240744,24.947317,1265.729980,0.000000,0.000000,181.145233,0.000000,0.000000,0.000000,1.000000,0.000000,3.473834,1.520096,1.523325,0.729357,24.187077,0.000000,0.000000,1000000.000000,0.000000,253.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
281,8.003000,1984.014648,2.567066,3.245238,1.366041,14.679871,14.263991,98.770805,100.000000,0.000000,100.000000,-30.981983,1.000000,1.000000,3.433722,16.771776,0.000000,0.000000,0.000000,58.873070,0.000000,0.000000,0.000000,35.480324,0.000000,0.000000,0.000000,40.000000,700.000000,47.079166,24.181616,132.285904,199.557068,102.766785,14.076536,39.682354,42.426216,16.367939,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.300838,86.609215,35.480324,14.680513,4.500000,4.411597,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.104575,2.104575,2.104575,2.109040,2.109040,2.109040,2.109040,2.109040,2.579891,2.579891,2.579891,2.579891,2.579891,2.579891,2.579891,2.579891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.045640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.045640,0.000000,818.795166,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.307142,25.092426,1273.027466,0.000000,0.000000,181.098160,0.000000,0.000000,0.000000,1.000000,0.000000,3.471792,1.519521,1.525031,0.730443,24.207996,0.000000,0.000000,1000000.000000,0.000000,253.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
282,8.028000,1984.174316,2.597493,3.296411,1.518724,14.682017,14.442011,98.773811,100.000000,0.000000,100.000000,-30.962894,1.000000,1.000000,3.407403,17.011591,0.000000,0.000000,0.000000,59.857094,0.000000,0.000000,0.000000,35.520439,0.000000,0.000000,0.000000,40.000000,700.000000,47.566193,24.309599,132.258438,199.557877,102.773689,14.062888,39.993977,42.420898,16.370964,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.559570,86.761101,35.520439,14.682017,4.500000,4.407270,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.134517,2.134517,2.134517,2.134517,2.134517,2.134517,2.134517,2.134517,2.602544,2.602544,2.604652,2.604652,2.604652,2.604652,2.604652,2.604652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.990950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.990950,0.000000,818.819336,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.378482,24.803455,1283.837402,0.000000,0.000000,181.209183,0.000000,0.000000,0.000000,1.000000,0.000000,3.468224,1.525336,1.521743,0.729453,24.358263,0.000000,0.000000,1000000.000000,0.000000,253.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
283,8.049000,1985.089844,2.609027,3.318974,1.353000,14.680638,14.331467,98.774681,100.000000,0.000000,100.000000,-30.941982,1.000000,1.000000,3.403306,17.118435,0.000000,0.000000,0.000000,59.489948,0.000000,0.000000,0.000000,35.483665,0.000000,0.000000,0.000000,40.000000,700.000000,47.880676,24.348549,132.246292,199.550735,102.782425,14.096434,40.270763,42.429733,16.294296,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.667469,86.810425,35.483665,14.680638,4.500000,4.405370,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.133975,2.133975,2.133975,2.135200,2.135200,2.135200,2.135200,2.135200,2.603053,2.603053,2.603053,2.603053,2.603053,2.603053,2.603053,2.603053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.959360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.959360,0.000000,818.841492,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.435385,24.778534,1290.416626,0.000000,0.000000,181.186996,0.000000,0.000000,0.000000,1.000000,0.000000,3.467149,1.525892,1.521747,0.726557,24.358221,0.000000,0.000000,1000000.000000,0.000000,254.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
284,8.073000,1988.200317,2.608583,3.329254,1.357591,14.684995,14.391813,98.775238,100.000000,0.000000,100.000000,-30.939264,1.000000,1.000000,3.421827,17.181080,0.000000,0.000000,0.000000,59.578930,0.000000,0.000000,0.000000,35.599842,0.000000,0.000000,0.000000,40.000000,700.000000,47.987221,24.347380,132.243896,199.550995,102.770622,14.123807,40.185429,42.442547,16.298115,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.828407,86.929352,35.604671,14.685176,4.500000,4.396832,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.150947,2.150947,2.150947,2.150947,2.150947,2.150947,2.150947,2.150947,2.611420,2.611420,2.613907,2.613907,2.613907,2.613907,2.613907,2.613907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.938035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.938035,0.000000,818.863647,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.489428,24.649973,1299.374878,0.000000,0.000000,181.148773,0.000000,0.000000,0.000000,1.000000,0.000000,3.467794,1.528323,1.520634,0.727493,24.359247,0.000000,0.000000,1000000.000000,0.000000,254.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
285,8.096000,1990.707764,2.627860,3.365633,1.454426,14.687852,14.508193,98.777328,100.000000,0.000000,100.000000,-30.925926,1.000000,1.000000,3.398022,17.375784,0.000000,0.000000,0.000000,60.329716,0.000000,0.000000,0.000000,35.676033,0.000000,0.000000,0.000000,40.000000,700.000000,48.224548,24.354416,132.230606,199.560287,102.757248,14.144382,39.799522,42.434937,16.262318,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.070814,87.079269,35.676033,14.687852,4.500000,4.390436,-120.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.182183,2.182183,2.182183,2.182189,2.182189,2.182189,2.182189,2.182189,2.635095,2.635095,2.635095,2.635095,2.635095,2.635095,2.635095,2.635095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.893607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.893607,0.000000,818.887817,0.000000,0.000000,0.000000,0.000000,0.000000,-100.000000,0.000000,1.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.553915,24.600887,1305.706665,0.000000,0.000000,181.165756,0.000000,0.000000,0.000000,1.000000,0.000000,3.467927,1.528419,1.521972,0.726155,24.381931,0.000000,0.000000,1000000.000000,0.000000,255.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1000001.000000,1000001.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
